datetime,code,open,close,high,low,vol,amount
2017-11-23 09:55:00,000300,4205.44,4199.24,4205.44,4199.04,709023.44,7090237440.0
2017-11-23 09:50:00,000300,4195.27,4205.58,4207.16,4195.27,746918.88,7469191168.0
2017-11-23 09:45:00,000300,4188.71,4195.38,4199.15,4188.37,817097.04,8170973184.0
2017-11-23 09:40:00,000300,4211.06,4188.84,4211.06,4187.54,996196.24,9961965568.0
2017-11-23 09:35:00,000300,4213.38,4211.06,4213.38,4203.37,1247524.16,12475244544.0
2017-11-22 15:00:00,000300,4220.73,4227.57,4228.33,4220.54,711012.96,7110131712.0
2017-11-22 14:55:00,000300,4219.32,4220.79,4220.79,4218.89,481409.12,4814094336.0
2017-11-22 14:50:00,000300,4216.55,4219.57,4219.88,4216.55,443760.36,4437606400.0
2017-11-22 14:45:00,000300,4211.56,4216.16,4216.16,4211.51,388982.08,3889823744.0
2017-11-22 14:40:00,000300,4214.98,4212.0,4215.57,4212.0,344345.52,3443458048.0
2017-11-22 14:35:00,000300,4206.74,4214.88,4214.88,4206.36,349504.8,3495051264.0
2017-11-22 14:30:00,000300,4205.81,4206.19,4207.79,4204.67,303195.48,3031957504.0
2017-11-22 14:25:00,000300,4205.44,4205.11,4207.18,4204.98,311394.0,3113943040.0
2017-11-22 14:20:00,000300,4191.36,4205.22,4205.22,4191.15,453115.64,4531159040.0
2017-11-22 14:15:00,000300,4202.22,4191.27,4202.32,4191.27,496140.0,4961402880.0
2017-11-22 14:10:00,000300,4215.83,4202.31,4215.83,4202.18,420065.84,4200660992.0
2017-11-22 14:05:00,000300,4207.53,4215.35,4217.68,4207.5,431795.12,4317954048.0
2017-11-22 14:00:00,000300,4214.57,4207.17,4215.14,4203.49,583430.64,5834309632.0
2017-11-22 13:55:00,000300,4215.12,4215.04,4216.4,4214.39,537324.48,5373247488.0
2017-11-22 13:50:00,000300,4230.8,4214.88,4230.86,4213.6,736101.76,7361019904.0
2017-11-22 13:45:00,000300,4232.36,4231.21,4233.52,4231.14,471347.76,4713480192.0
2017-11-22 13:40:00,000300,4238.0,4232.37,4238.0,4232.16,365810.2,3658104832.0
2017-11-22 13:35:00,000300,4241.43,4238.06,4242.41,4238.06,343894.96,3438952448.0
2017-11-22 13:30:00,000300,4241.39,4241.36,4241.66,4240.3,317485.6,3174858752.0
2017-11-22 13:25:00,000300,4231.75,4240.78,4241.18,4231.75,363419.76,3634200576.0
2017-11-22 13:20:00,000300,4234.53,4231.67,4234.67,4227.89,375771.64,3757719552.0
2017-11-22 13:15:00,000300,4237.31,4234.51,4237.46,4233.99,347584.64,3475849216.0
2017-11-22 13:10:00,000300,4234.26,4237.27,4237.87,4234.16,348675.8,3486760960.0
2017-11-22 13:05:00,000300,4233.2,4234.34,4234.34,4232.08,401902.52,4019027968.0
2017-11-22 11:30:00,000300,4237.21,4233.27,4238.24,4233.27,379274.56,3792748544.0
2017-11-22 11:25:00,000300,4240.5,4237.34,4240.5,4237.33,455414.28,4554145792.0
2017-11-22 11:20:00,000300,4249.46,4240.81,4250.42,4240.81,483578.4,4835786752.0
2017-11-22 11:15:00,000300,4250.94,4249.58,4251.29,4249.43,509107.92,5091082240.0
2017-11-22 11:10:00,000300,4259.81,4250.98,4260.14,4250.5,649300.12,6493003776.0
2017-11-22 11:05:00,000300,4251.16,4260.3,4260.47,4251.16,566027.56,5660278784.0
2017-11-22 11:00:00,000300,4249.99,4251.61,4253.19,4249.99,467586.0,4675862528.0
2017-11-22 10:55:00,000300,4252.59,4250.19,4252.95,4246.98,473231.88,4732321792.0
2017-11-22 10:50:00,000300,4255.59,4253.61,4260.23,4253.61,569043.12,5690433536.0
2017-11-22 10:45:00,000300,4249.42,4255.12,4255.12,4249.42,455992.64,4559929344.0
2017-11-22 10:40:00,000300,4253.6,4249.52,4253.65,4248.56,431690.28,4316905472.0
2017-11-22 10:35:00,000300,4241.81,4253.43,4253.83,4241.81,495933.52,4959338496.0
2017-11-22 10:30:00,000300,4240.32,4242.0,4242.14,4239.72,471289.56,4712898560.0
2017-11-22 10:25:00,000300,4243.74,4240.43,4243.89,4239.25,484997.2,4849975296.0
2017-11-22 10:20:00,000300,4241.77,4244.0,4244.28,4241.21,524674.36,5246746624.0
2017-11-22 10:15:00,000300,4235.14,4242.01,4242.01,4235.14,587140.88,5871411200.0
2017-11-22 10:10:00,000300,4235.07,4235.79,4237.23,4234.82,600563.44,6005637120.0
2017-11-22 10:05:00,000300,4241.86,4235.45,4241.86,4234.91,612016.64,6120169472.0
2017-11-22 10:00:00,000300,4242.01,4242.34,4246.77,4241.16,681659.68,6816600064.0
2017-11-22 09:55:00,000300,4239.4,4242.07,4245.38,4239.4,732679.92,7326801920.0
2017-11-22 09:50:00,000300,4243.05,4239.25,4243.05,4233.44,833139.68,8331399168.0
2017-11-22 09:45:00,000300,4235.9,4242.91,4245.2,4235.9,1106165.04,11061653504.0
2017-11-22 09:40:00,000300,4244.17,4236.31,4244.44,4231.46,1040819.76,10408200192.0
2017-11-22 09:35:00,000300,4228.37,4243.85,4244.02,4228.23,1491024.96,14910253056.0
2017-11-21 15:00:00,000300,4215.85,4217.7,4218.21,4215.51,821265.76,8212660224.0
2017-11-21 14:55:00,000300,4216.59,4216.2,4217.05,4214.31,680425.6,6804258816.0
2017-11-21 14:50:00,000300,4210.53,4216.64,4216.8,4210.23,535841.68,5358419968.0
2017-11-21 14:45:00,000300,4211.28,4210.33,4211.52,4210.29,488942.48,4889427968.0
2017-11-21 14:40:00,000300,4213.43,4211.74,4213.5,4210.1,461979.36,4619796480.0
2017-11-21 14:35:00,000300,4209.17,4213.47,4214.45,4208.88,465731.28,4657315840.0
2017-11-21 14:30:00,000300,4198.06,4208.75,4209.8,4198.06,377323.24,3773235200.0
2017-11-21 14:25:00,000300,4202.49,4197.81,4202.61,4197.22,378517.6,3785179136.0
2017-11-21 14:20:00,000300,4203.7,4202.69,4203.96,4201.31,433598.96,4335992832.0
2017-11-21 14:15:00,000300,4215.05,4203.89,4215.84,4203.89,426154.08,4261543936.0
2017-11-21 14:10:00,000300,4209.15,4214.61,4214.61,4208.1,374174.24,3741745152.0
2017-11-21 14:05:00,000300,4205.3,4209.11,4209.78,4205.16,297328.36,2973286400.0
2017-11-21 14:00:00,000300,4210.74,4205.16,4210.88,4204.02,340269.2,3402694656.0
2017-11-21 13:55:00,000300,4213.94,4210.33,4214.66,4210.33,362372.84,3623731200.0
2017-11-21 13:50:00,000300,4207.24,4213.53,4213.53,4206.9,392953.56,3929538560.0
2017-11-21 13:45:00,000300,4209.85,4206.52,4210.38,4205.59,383853.88,3838541824.0
2017-11-21 13:40:00,000300,4216.89,4210.13,4217.01,4209.76,426201.64,4262019072.0
2017-11-21 13:35:00,000300,4218.38,4216.32,4220.26,4216.06,448002.12,4480024576.0
2017-11-21 13:30:00,000300,4213.41,4218.08,4218.3,4213.16,408556.04,4085563392.0
2017-11-21 13:25:00,000300,4217.05,4212.93,4217.44,4212.92,347330.64,3473309696.0
2017-11-21 13:20:00,000300,4215.65,4217.29,4220.15,4215.43,466598.0,4665982976.0
2017-11-21 13:15:00,000300,4207.74,4215.25,4215.36,4207.74,454044.64,4540448768.0
2017-11-21 13:10:00,000300,4204.42,4208.01,4208.01,4204.25,372301.56,3723018240.0
2017-11-21 13:05:00,000300,4198.23,4203.36,4203.75,4198.23,338432.52,3384328192.0
2017-11-21 11:30:00,000300,4192.5,4198.11,4198.26,4192.19,258616.2,2586165248.0
2017-11-21 11:25:00,000300,4190.39,4192.69,4193.63,4190.39,266020.2,2660204544.0
2017-11-21 11:20:00,000300,4187.28,4190.8,4190.8,4185.63,365744.68,3657449472.0
2017-11-21 11:15:00,000300,4196.0,4187.31,4196.0,4187.31,386603.2,3866034176.0
2017-11-21 11:10:00,000300,4207.22,4195.63,4207.38,4195.63,395516.0,3955163136.0
2017-11-21 11:05:00,000300,4208.11,4207.58,4210.24,4207.58,499327.52,4993277952.0
2017-11-21 11:00:00,000300,4200.69,4207.56,4207.61,4199.27,575173.16,5751734272.0
2017-11-21 10:55:00,000300,4195.42,4200.38,4200.97,4195.05,471646.72,4716470272.0
2017-11-21 10:50:00,000300,4202.8,4195.36,4202.8,4195.25,443547.4,4435476480.0
2017-11-21 10:45:00,000300,4208.08,4202.46,4208.13,4202.46,514761.24,5147615232.0
2017-11-21 10:40:00,000300,4202.04,4207.87,4209.06,4201.89,667618.24,6676185088.0
2017-11-21 10:35:00,000300,4189.72,4202.31,4202.37,4189.7,510381.84,5103820800.0
2017-11-21 10:30:00,000300,4193.63,4189.78,4194.28,4188.05,623224.08,6232244224.0
2017-11-21 10:25:00,000300,4196.17,4193.61,4199.26,4192.64,803359.68,8033599488.0
2017-11-21 10:20:00,000300,4197.2,4196.13,4199.17,4195.51,709838.16,7098384384.0
2017-11-21 10:15:00,000300,4194.47,4197.02,4198.64,4193.3,683310.0,6833102848.0
2017-11-21 10:10:00,000300,4195.5,4194.51,4201.72,4194.33,796693.04,7966932992.0
2017-11-21 10:05:00,000300,4183.03,4195.01,4195.01,4183.03,790302.0,7903023104.0
2017-11-21 10:00:00,000300,4174.83,4182.59,4183.06,4174.62,703675.28,7036755968.0
2017-11-21 09:55:00,000300,4169.04,4174.65,4174.65,4169.04,756186.48,7561867264.0
2017-11-21 09:50:00,000300,4163.25,4169.0,4169.0,4163.03,787115.52,7871158272.0
2017-11-21 09:45:00,000300,4156.94,4164.02,4167.49,4156.94,885755.6,8857559040.0
2017-11-21 09:40:00,000300,4144.45,4156.8,4156.8,4144.45,909146.24,9091465216.0
2017-11-21 09:35:00,000300,4131.85,4144.3,4144.4,4129.98,1044443.84,10444441600.0
2017-11-20 15:00:00,000300,4139.64,4143.83,4144.51,4139.47,671648.64,6716489728.0
2017-11-20 14:55:00,000300,4135.41,4139.62,4139.62,4134.72,574126.2,5741264896.0
2017-11-20 14:50:00,000300,4134.68,4135.54,4136.28,4134.45,452416.04,4524163072.0
2017-11-20 14:45:00,000300,4127.75,4134.36,4134.52,4127.75,459397.2,4593975296.0
2017-11-20 14:40:00,000300,4120.49,4127.38,4127.38,4118.67,391665.84,3916660736.0
2017-11-20 14:35:00,000300,4124.24,4120.52,4124.24,4120.19,335760.32,3357605888.0
2017-11-20 14:30:00,000300,4124.61,4124.56,4125.78,4124.03,315372.04,3153723392.0
2017-11-20 14:25:00,000300,4121.82,4124.65,4124.65,4120.74,295762.08,2957623296.0
2017-11-20 14:20:00,000300,4125.29,4121.88,4126.46,4121.86,334990.28,3349905408.0
2017-11-20 14:15:00,000300,4114.81,4124.97,4125.03,4114.34,424536.96,4245372928.0
2017-11-20 14:10:00,000300,4108.61,4113.81,4113.81,4108.61,275960.36,2759606272.0
2017-11-20 14:05:00,000300,4109.5,4108.5,4109.5,4107.25,224047.6,2240479232.0
2017-11-20 14:00:00,000300,4111.03,4108.97,4112.68,4108.97,286564.08,2865643520.0
2017-11-20 13:55:00,000300,4107.92,4111.03,4111.07,4107.59,282089.6,2820898816.0
2017-11-20 13:50:00,000300,4101.88,4107.52,4107.52,4101.73,275690.84,2756911104.0
2017-11-20 13:45:00,000300,4097.88,4101.23,4102.6,4097.88,236939.36,2369396736.0
2017-11-20 13:40:00,000300,4087.77,4098.13,4098.13,4087.77,243504.44,2435047424.0
2017-11-20 13:35:00,000300,4083.63,4087.88,4087.88,4082.38,215264.18,2152644608.0
2017-11-20 13:30:00,000300,4080.86,4083.84,4083.94,4080.54,205831.08,2058313728.0
2017-11-20 13:25:00,000300,4084.34,4081.11,4084.79,4080.66,232048.78,2320490496.0
2017-11-20 13:20:00,000300,4087.64,4084.8,4087.64,4083.6,221787.42,2217877504.0
2017-11-20 13:15:00,000300,4089.56,4087.46,4089.73,4087.46,170955.28,1709555712.0
2017-11-20 13:10:00,000300,4088.75,4089.78,4090.44,4088.22,163380.14,1633804288.0
2017-11-20 13:05:00,000300,4091.83,4088.38,4091.83,4087.45,218314.88,2183151616.0
2017-11-20 11:30:00,000300,4091.67,4092.25,4092.61,4091.51,160193.43,1601937408.0
2017-11-20 11:25:00,000300,4092.69,4092.08,4092.69,4091.22,184554.84,1845551104.0
2017-11-20 11:20:00,000300,4082.85,4092.2,4092.44,4080.78,277932.96,2779332608.0
2017-11-20 11:15:00,000300,4086.92,4083.6,4088.07,4083.16,215493.58,2154938368.0
2017-11-20 11:10:00,000300,4087.55,4086.42,4087.59,4083.93,209870.54,2098708480.0
2017-11-20 11:05:00,000300,4093.67,4087.66,4093.67,4087.66,218794.08,2187943936.0
2017-11-20 11:00:00,000300,4097.16,4093.29,4097.16,4093.29,230564.36,2305646592.0
2017-11-20 10:55:00,000300,4098.73,4097.0,4098.87,4096.43,300320.04,3003203584.0
2017-11-20 10:50:00,000300,4089.66,4098.75,4098.93,4089.66,323863.88,3238641664.0
2017-11-20 10:45:00,000300,4092.2,4089.31,4092.2,4088.67,311570.96,3115712512.0
2017-11-20 10:40:00,000300,4091.73,4093.09,4093.09,4091.4,357264.28,3572645888.0
2017-11-20 10:35:00,000300,4073.48,4091.73,4091.73,4072.34,481332.96,4813332480.0
2017-11-20 10:30:00,000300,4082.19,4073.83,4082.82,4073.83,410078.92,4100792320.0
2017-11-20 10:25:00,000300,4083.81,4081.64,4083.82,4080.88,403642.48,4036427776.0
2017-11-20 10:20:00,000300,4090.22,4083.91,4090.38,4083.91,415914.92,4159152128.0
2017-11-20 10:15:00,000300,4093.68,4090.26,4093.85,4090.26,416616.56,4166168576.0
2017-11-20 10:10:00,000300,4079.19,4093.81,4093.81,4079.19,495870.52,4958707712.0
2017-11-20 10:05:00,000300,4082.81,4078.47,4083.9,4076.41,527255.28,5272555520.0
2017-11-20 10:00:00,000300,4086.87,4082.68,4086.94,4080.65,626617.24,6266175488.0
2017-11-20 09:55:00,000300,4094.0,4087.77,4094.33,4087.77,673191.6,6731919360.0
2017-11-20 09:50:00,000300,4095.33,4094.46,4096.5,4092.43,748873.04,7488733184.0
2017-11-20 09:45:00,000300,4072.73,4095.54,4095.54,4072.73,978134.32,9781346304.0
2017-11-20 09:40:00,000300,4092.84,4073.23,4092.84,4061.21,1310134.4,13101346816.0
2017-11-20 09:35:00,000300,4093.73,4093.37,4099.47,4087.19,1372810.24,13728104448.0
2017-11-17 15:00:00,000300,4119.79,4120.85,4122.27,4116.33,1110500.72,11105009664.0
2017-11-17 14:55:00,000300,4114.81,4119.11,4121.65,4114.36,1176927.92,11769282560.0
2017-11-17 14:50:00,000300,4117.43,4114.5,4121.68,4112.83,850699.6,8506998784.0
2017-11-17 14:45:00,000300,4117.36,4116.64,4121.35,4115.3,897434.96,8974352384.0
2017-11-17 14:40:00,000300,4107.94,4117.01,4117.01,4106.94,1121874.48,11218747392.0
2017-11-17 14:35:00,000300,4112.74,4108.81,4114.31,4108.69,538997.28,5389975552.0
2017-11-17 14:30:00,000300,4111.7,4112.7,4115.68,4111.7,414816.32,4148166656.0
2017-11-17 14:25:00,000300,4115.63,4111.74,4115.63,4107.58,408692.04,4086923264.0
2017-11-17 14:20:00,000300,4112.88,4115.73,4119.25,4112.88,591680.0,5916803072.0
2017-11-17 14:15:00,000300,4106.24,4112.88,4112.88,4104.45,834389.36,8343896064.0
2017-11-17 14:10:00,000300,4109.49,4106.51,4112.73,4106.51,392937.2,3929374720.0
2017-11-17 14:05:00,000300,4110.88,4109.99,4112.23,4109.66,401111.16,4011114496.0
2017-11-17 14:00:00,000300,4103.15,4110.88,4110.88,4100.69,549020.96,5490212864.0
2017-11-17 13:55:00,000300,4104.67,4102.89,4106.83,4101.99,447605.64,4476059648.0
2017-11-17 13:50:00,000300,4110.69,4104.37,4110.69,4103.22,414793.44,4147937280.0
2017-11-17 13:45:00,000300,4110.15,4110.65,4112.44,4109.79,331849.44,3318497280.0
2017-11-17 13:40:00,000300,4110.33,4110.46,4110.71,4106.37,340963.84,3409641472.0
2017-11-17 13:35:00,000300,4109.55,4110.38,4111.42,4108.47,286437.92,2864381952.0
2017-11-17 13:30:00,000300,4102.48,4109.13,4109.13,4102.3,335680.04,3356803072.0
2017-11-17 13:25:00,000300,4096.71,4102.74,4102.74,4096.71,303429.82,3034300416.0
2017-11-17 13:20:00,000300,4096.75,4096.7,4097.92,4095.29,253268.5,2532687872.0
2017-11-17 13:15:00,000300,4090.82,4097.13,4097.13,4088.65,330523.98,3305242624.0
2017-11-17 13:10:00,000300,4097.34,4090.73,4097.34,4090.36,271810.28,2718105600.0
2017-11-17 13:05:00,000300,4099.92,4097.21,4100.56,4097.21,279982.58,2799828992.0
2017-11-17 11:30:00,000300,4099.12,4099.12,4099.94,4096.94,251654.66,2516549632.0
2017-11-17 11:25:00,000300,4099.5,4099.49,4100.53,4099.17,247054.04,2470543360.0
2017-11-17 11:20:00,000300,4103.75,4099.54,4103.79,4099.48,269780.28,2697805824.0
2017-11-17 11:15:00,000300,4103.69,4103.92,4105.91,4103.16,304126.9,3041271808.0
2017-11-17 11:10:00,000300,4097.67,4103.38,4103.44,4096.38,291836.46,2918367232.0
2017-11-17 11:05:00,000300,4096.3,4097.74,4098.29,4096.02,274998.64,2749988864.0
2017-11-17 11:00:00,000300,4097.2,4096.27,4097.58,4094.41,296559.1,2965594112.0
2017-11-17 10:55:00,000300,4100.44,4097.7,4102.02,4097.7,301567.68,3015680000.0
2017-11-17 10:50:00,000300,4098.82,4100.41,4100.85,4098.43,387071.68,3870720000.0
2017-11-17 10:45:00,000300,4087.81,4098.49,4099.12,4087.81,450078.84,4500791296.0
2017-11-17 10:40:00,000300,4086.43,4087.13,4087.23,4081.71,438438.0,4384382976.0
2017-11-17 10:35:00,000300,4088.89,4086.99,4091.7,4086.56,407890.84,4078911488.0
2017-11-17 10:30:00,000300,4086.71,4088.64,4088.85,4085.08,449340.72,4493410304.0
2017-11-17 10:25:00,000300,4090.41,4086.9,4090.45,4085.7,513252.24,5132525568.0
2017-11-17 10:20:00,000300,4093.72,4090.75,4094.49,4090.75,445930.48,4459307008.0
2017-11-17 10:15:00,000300,4093.05,4093.8,4093.8,4085.31,664279.96,6642802688.0
2017-11-17 10:10:00,000300,4107.3,4093.32,4107.3,4093.18,687569.92,6875701248.0
2017-11-17 10:05:00,000300,4103.92,4107.85,4111.32,4103.92,713618.32,7136186368.0
2017-11-17 10:00:00,000300,4103.6,4103.77,4105.23,4101.12,621605.8,6216060928.0
2017-11-17 09:55:00,000300,4095.05,4103.1,4103.42,4093.45,702591.52,7025917952.0
2017-11-17 09:50:00,000300,4110.16,4095.73,4110.16,4095.73,785583.04,7855833088.0
2017-11-17 09:45:00,000300,4113.94,4110.44,4115.62,4110.44,828113.44,8281137152.0
2017-11-17 09:40:00,000300,4110.28,4113.87,4115.43,4109.49,879321.28,8793216000.0
2017-11-17 09:35:00,000300,4094.08,4109.27,4109.27,4094.08,1210225.52,12102257664.0
2017-11-16 15:00:00,000300,4104.05,4105.01,4105.97,4103.5,640686.12,6406864896.0
2017-11-16 14:55:00,000300,4104.32,4104.9,4105.86,4103.99,606383.0,6063833088.0
2017-11-16 14:50:00,000300,4103.11,4104.55,4104.55,4102.59,460293.44,4602937344.0
2017-11-16 14:45:00,000300,4105.5,4103.13,4105.88,4103.02,401486.36,4014866432.0
2017-11-16 14:40:00,000300,4102.52,4106.08,4106.57,4101.96,376418.8,3764191232.0
2017-11-16 14:35:00,000300,4098.63,4102.38,4103.11,4098.63,342585.84,3425861632.0
2017-11-16 14:30:00,000300,4097.29,4098.58,4098.98,4096.44,340655.88,3406561280.0
2017-11-16 14:25:00,000300,4101.55,4097.96,4102.08,4097.76,337600.24,3376005120.0
2017-11-16 14:20:00,000300,4101.53,4101.77,4102.79,4101.43,320460.12,3204603904.0
2017-11-16 14:15:00,000300,4105.5,4101.64,4105.5,4101.4,347073.44,3470737408.0
2017-11-16 14:10:00,000300,4104.61,4105.84,4107.31,4103.94,393753.12,3937533952.0
2017-11-16 14:05:00,000300,4099.43,4104.04,4104.29,4098.82,323346.96,3233472512.0
2017-11-16 14:00:00,000300,4097.87,4099.44,4099.85,4097.65,269842.56,2698428416.0
2017-11-16 13:55:00,000300,4099.41,4098.08,4101.19,4097.57,317601.08,3176013824.0
2017-11-16 13:50:00,000300,4091.11,4099.3,4101.24,4090.76,409491.6,4094918656.0
2017-11-16 13:45:00,000300,4090.43,4090.43,4090.92,4088.96,275881.68,2758819840.0
2017-11-16 13:40:00,000300,4087.32,4090.38,4090.54,4086.84,287486.5,2874867712.0
2017-11-16 13:35:00,000300,4082.09,4087.11,4087.52,4082.09,351332.48,3513327616.0
2017-11-16 13:30:00,000300,4082.52,4081.96,4082.52,4078.95,333541.92,3335421952.0
2017-11-16 13:25:00,000300,4085.9,4082.41,4085.9,4082.41,313324.84,3133251584.0
2017-11-16 13:20:00,000300,4087.62,4085.64,4088.11,4085.64,300202.08,3002023936.0
2017-11-16 13:15:00,000300,4085.44,4087.64,4088.14,4084.75,276171.66,2761719808.0
2017-11-16 13:10:00,000300,4088.35,4084.96,4088.57,4084.75,232440.32,2324406272.0
2017-11-16 13:05:00,000300,4085.37,4087.99,4088.57,4085.37,237755.28,2377555968.0
2017-11-16 11:30:00,000300,4088.55,4085.33,4088.55,4084.71,230294.88,2302951424.0
2017-11-16 11:25:00,000300,4089.15,4088.02,4090.57,4087.93,248183.72,2481840128.0
2017-11-16 11:20:00,000300,4087.62,4088.92,4089.64,4087.62,263798.48,2637987840.0
2017-11-16 11:15:00,000300,4083.48,4087.97,4087.97,4082.9,258118.96,2581192704.0
2017-11-16 11:10:00,000300,4082.47,4083.27,4083.75,4082.1,226651.08,2266513408.0
2017-11-16 11:05:00,000300,4083.59,4082.36,4085.41,4082.16,248509.76,2485100544.0
2017-11-16 11:00:00,000300,4081.09,4083.92,4083.92,4080.58,253120.2,2531205120.0
2017-11-16 10:55:00,000300,4077.91,4080.99,4081.18,4077.65,249071.76,2490720256.0
2017-11-16 10:50:00,000300,4076.6,4077.78,4079.52,4076.43,280144.0,2801442816.0
2017-11-16 10:45:00,000300,4074.76,4076.43,4076.64,4074.2,260168.24,2601684992.0
2017-11-16 10:40:00,000300,4075.7,4074.91,4076.07,4074.58,247778.22,2477785088.0
2017-11-16 10:35:00,000300,4074.22,4075.25,4075.52,4072.5,273816.44,2738167808.0
2017-11-16 10:30:00,000300,4076.1,4074.19,4076.32,4074.16,265971.84,2659721216.0
2017-11-16 10:25:00,000300,4079.31,4075.92,4079.31,4075.72,295063.66,2950639616.0
2017-11-16 10:20:00,000300,4086.33,4078.95,4086.33,4078.9,355879.44,3558797312.0
2017-11-16 10:15:00,000300,4089.05,4085.81,4089.45,4085.29,416958.64,4169588736.0
2017-11-16 10:10:00,000300,4080.41,4088.94,4088.94,4080.19,459224.8,4592250880.0
2017-11-16 10:05:00,000300,4081.67,4080.76,4083.56,4080.76,420068.68,4200689664.0
2017-11-16 10:00:00,000300,4074.79,4081.77,4082.05,4074.79,494160.44,4941606912.0
2017-11-16 09:55:00,000300,4065.4,4074.58,4074.58,4064.98,545431.44,5454317568.0
2017-11-16 09:50:00,000300,4067.53,4065.72,4067.53,4064.97,593441.92,5934422016.0
2017-11-16 09:45:00,000300,4065.43,4067.55,4067.55,4062.59,579590.6,5795908608.0
2017-11-16 09:40:00,000300,4070.05,4065.62,4070.44,4065.62,531600.28,5316005376.0
2017-11-16 09:35:00,000300,4063.49,4069.91,4070.74,4062.85,797510.72,7975110144.0
2017-11-15 15:00:00,000300,4074.7,4073.67,4074.7,4071.71,518492.64,5184929792.0
2017-11-15 14:55:00,000300,4075.63,4074.28,4076.88,4074.21,427094.56,4270948352.0
2017-11-15 14:50:00,000300,4067.46,4074.71,4075.21,4067.46,414395.28,4143955968.0
2017-11-15 14:45:00,000300,4072.22,4067.48,4072.24,4067.48,290150.56,2901508096.0
2017-11-15 14:40:00,000300,4075.52,4072.72,4075.52,4072.21,226076.0,2260762624.0
2017-11-15 14:35:00,000300,4068.47,4075.41,4076.47,4068.47,311462.82,3114631168.0
2017-11-15 14:30:00,000300,4068.46,4069.02,4069.66,4066.34,261768.54,2617688064.0
2017-11-15 14:25:00,000300,4069.99,4068.43,4069.99,4063.53,374695.2,3746955264.0
2017-11-15 14:20:00,000300,4073.85,4069.94,4073.96,4069.94,213884.64,2138849280.0
2017-11-15 14:15:00,000300,4076.91,4073.54,4077.15,4073.16,236289.78,2362900480.0
2017-11-15 14:10:00,000300,4080.97,4077.38,4081.53,4077.3,231482.72,2314829824.0
2017-11-15 14:05:00,000300,4075.98,4081.27,4081.27,4075.87,264060.64,2640609280.0
2017-11-15 14:00:00,000300,4069.93,4075.89,4076.26,4069.58,237215.44,2372157440.0
2017-11-15 13:55:00,000300,4071.39,4070.12,4071.45,4069.81,199663.32,1996636160.0
2017-11-15 13:50:00,000300,4075.95,4071.81,4077.1,4071.81,207342.52,2073427968.0
2017-11-15 13:45:00,000300,4076.47,4076.27,4077.75,4076.16,256446.98,2564472832.0
2017-11-15 13:40:00,000300,4073.54,4076.3,4076.82,4072.69,216121.0,2161213440.0
2017-11-15 13:35:00,000300,4073.98,4073.8,4075.95,4073.8,263708.4,2637086720.0
2017-11-15 13:30:00,000300,4060.18,4073.92,4074.23,4060.18,337947.6,3379478528.0
2017-11-15 13:25:00,000300,4060.66,4059.58,4061.19,4055.82,296739.32,2967396352.0
2017-11-15 13:20:00,000300,4057.47,4060.98,4061.77,4056.99,254707.84,2547081216.0
2017-11-15 13:15:00,000300,4060.28,4057.52,4061.27,4057.52,244462.9,2444632064.0
2017-11-15 13:10:00,000300,4059.77,4060.26,4060.81,4058.63,249869.64,2498699264.0
2017-11-15 13:05:00,000300,4065.74,4060.08,4065.74,4060.08,318547.28,3185475584.0
2017-11-15 11:30:00,000300,4065.65,4066.3,4066.95,4065.42,298908.6,2989088768.0
2017-11-15 11:25:00,000300,4065.27,4065.75,4065.84,4062.68,330331.46,3303317504.0
2017-11-15 11:20:00,000300,4066.93,4065.7,4067.26,4065.54,279510.76,2795110400.0
2017-11-15 11:15:00,000300,4066.53,4066.82,4066.82,4062.48,403609.76,4036100096.0
2017-11-15 11:10:00,000300,4064.82,4066.58,4067.34,4063.92,373015.08,3730153472.0
2017-11-15 11:05:00,000300,4069.83,4065.6,4070.13,4065.17,341877.32,3418775552.0
2017-11-15 11:00:00,000300,4070.01,4070.19,4072.31,4069.74,358851.12,3588513792.0
2017-11-15 10:55:00,000300,4069.18,4069.99,4069.99,4063.93,544817.68,5448179712.0
2017-11-15 10:50:00,000300,4075.3,4069.05,4075.74,4067.6,393273.92,3932741632.0
2017-11-15 10:45:00,000300,4077.79,4075.89,4078.83,4075.79,312830.06,3128303616.0
2017-11-15 10:40:00,000300,4070.29,4077.83,4078.08,4069.63,381293.88,3812941824.0
2017-11-15 10:35:00,000300,4076.8,4070.48,4076.8,4070.48,339585.96,3395862528.0
2017-11-15 10:30:00,000300,4078.34,4076.67,4078.63,4076.09,334248.48,3342487552.0
2017-11-15 10:25:00,000300,4071.52,4078.13,4078.64,4071.52,345652.52,3456528384.0
2017-11-15 10:20:00,000300,4068.91,4071.16,4072.58,4068.49,546374.16,5463744512.0
2017-11-15 10:15:00,000300,4081.97,4069.44,4083.49,4069.44,502908.64,5029089280.0
2017-11-15 10:10:00,000300,4081.44,4082.4,4082.43,4078.57,514661.28,5146615808.0
2017-11-15 10:05:00,000300,4086.62,4081.53,4086.65,4081.53,488839.28,4888395776.0
2017-11-15 10:00:00,000300,4096.04,4087.13,4096.04,4087.13,453576.2,4535764992.0
2017-11-15 09:55:00,000300,4102.34,4095.82,4102.75,4095.62,500027.72,5000280064.0
2017-11-15 09:50:00,000300,4096.88,4102.01,4102.11,4096.88,605429.68,6054299648.0
2017-11-15 09:45:00,000300,4090.47,4096.19,4096.19,4087.43,701119.68,7011200000.0
